cbo;dit;fanin;fanout;lcom;noc;loc;rfc;wmc;totalMethodsQty;protectedMethodsQty;publicMethodsQty;privateMethodsQty;finalFieldsQty;protectedFieldsQty;publicFieldsQty;privateFieldsQty;bugs
14;1;17;14;179;0;140;43;67;26;0;10;3;5;0;0;5;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;1
1;1;0;1;1;0;8;1;2;2;0;2;0;0;0;0;0;0
1;1;0;1;0;0;5;1;2;1;0;1;0;0;0;0;0;0
6;1;1;6;0;0;24;10;4;4;0;4;0;1;0;0;3;0
1;1;0;1;1;0;8;1;2;2;0;2;0;0;0;0;0;0
6;1;6;6;0;0;38;2;13;8;0;2;1;5;0;0;2;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
3;1;3;3;3;0;13;7;3;3;0;0;1;0;0;0;0;0
1;1;0;1;1;0;15;2;3;2;0;2;0;0;0;0;0;0
10;2;1;10;93;0;365;23;68;67;2;59;6;1;0;0;5;0
2;1;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;1
7;2;1;7;0;0;32;8;6;5;0;5;0;2;0;0;3;0
7;7;3;7;13;0;27;3;8;7;0;4;0;1;0;0;2;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;1;0;8;1;3;2;0;2;0;0;0;0;0;0
30;1;3;34;66;0;254;122;66;16;0;1;12;12;0;0;13;0
3;1;0;3;17;0;185;6;35;7;0;0;6;2;0;0;2;0
2;2;3;2;0;0;9;0;1;1;0;1;0;2;0;2;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
14;2;0;14;2;0;57;24;16;4;1;1;1;4;0;0;4;0
11;1;1;11;0;0;123;29;11;9;0;7;2;3;0;0;4;0
2;1;0;2;0;0;19;6;4;2;0;2;0;2;0;0;2;0
6;2;0;6;3;0;14;5;3;3;0;2;0;2;0;0;2;0
8;2;0;8;575;0;380;13;50;50;1;49;0;1;0;0;2;0
11;1;0;11;300;0;82;6;37;25;0;25;0;0;0;0;0;0
1;1;0;1;0;0;12;0;1;1;0;0;0;0;0;0;0;1
9;2;1;9;1647;0;226;14;58;58;2;54;2;2;0;0;2;0
8;2;0;8;3;0;48;32;13;3;0;1;2;0;0;0;0;0
4;1;0;4;3;0;54;13;13;7;0;5;1;6;0;0;6;1
2;1;0;2;0;0;9;1;2;2;0;1;1;1;0;0;1;1
1;1;2;1;3;0;336;4;105;3;0;2;1;0;0;0;0;1
6;1;0;6;17;0;37;6;12;7;0;1;1;4;0;0;1;0
9;1;2;9;39;0;72;26;19;11;0;7;4;3;0;1;7;0
4;1;0;4;0;0;25;6;8;6;0;5;0;2;0;0;2;1
6;1;0;6;0;0;12;2;3;3;0;3;0;1;0;0;1;0
4;1;0;4;0;0;35;8;11;4;0;0;0;1;0;0;0;0
4;2;1;4;36;0;217;52;66;9;0;0;7;0;0;0;0;0
11;1;2;11;0;0;115;57;19;10;0;4;6;7;0;0;6;0
3;2;1;3;21;0;100;30;35;7;0;0;6;0;0;0;0;0
17;1;0;17;22;0;152;86;29;9;0;3;6;5;0;0;6;0
5;3;7;5;54;4;225;37;66;12;0;3;3;4;0;1;2;0
1;1;2;4;3;0;15;2;4;3;0;0;0;0;0;0;0;0
10;1;2;10;9;0;59;22;12;6;0;4;2;4;0;0;4;0
4;1;8;4;0;0;44;2;4;4;0;2;1;1;0;0;1;0
3;1;0;3;1;0;14;2;4;2;0;1;1;1;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;0;0;5;0;1;1;0;1;0;0;0;0;0;0
16;2;1;16;9864;0;686;74;156;141;3;133;5;1;0;0;1;0
16;1;0;16;2119;0;707;96;247;71;0;6;21;2;0;0;16;1
9;2;1;9;3376;0;388;10;85;84;1;81;2;0;0;0;1;0
8;1;17;8;91;0;73;4;14;14;0;10;0;3;0;2;0;0
4;2;3;4;0;0;13;0;1;1;0;1;0;4;0;4;0;0
10;2;1;10;1891;0;197;6;62;62;1;60;1;0;0;0;0;0
5;1;1;5;0;0;59;3;2;2;0;0;2;2;0;0;1;0
14;1;1;14;62;0;263;91;76;16;0;1;14;1;0;0;2;0
44;2;103;44;51667;0;4133;429;1758;322;0;132;18;23;0;0;17;1
2;1;5;2;0;0;14;0;3;3;0;3;0;2;0;0;2;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7;2;0;7;15;0;40;3;6;6;1;5;0;0;0;0;0;0
8;1;1;8;11;0;29;9;8;6;0;0;1;2;0;2;0;0
12;6;2;12;28;0;274;34;29;9;0;4;5;10;0;0;2;0
8;1;30;8;120;0;110;34;22;16;0;15;0;0;0;0;0;0
4;1;0;4;1;0;4;0;2;2;0;2;0;0;0;0;0;0
68;5;245;68;5502;226;1178;216;282;128;107;6;15;13;4;2;47;0
12;2;1;12;2258;0;287;52;68;68;1;63;4;0;0;0;1;0
3;2;3;3;0;0;11;0;1;1;0;1;0;3;0;3;0;0
4;2;0;4;6;0;14;3;6;4;0;0;0;0;0;0;0;0
8;2;0;8;1;0;43;17;19;3;0;1;1;1;0;0;1;1
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
8;2;1;8;253;0;97;7;23;23;0;21;2;0;0;0;0;0
8;2;0;8;21;0;29;7;7;7;2;5;0;0;0;0;0;0
5;2;1;5;0;0;27;1;2;2;0;1;0;1;0;0;1;0
8;1;0;8;9;0;69;20;13;7;0;0;2;2;0;0;0;0
3;1;0;3;0;0;23;6;6;6;0;6;0;1;0;0;1;0
6;2;0;6;1;0;17;10;3;2;0;1;0;0;0;0;0;1
1;1;0;1;0;0;4;0;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;8;0;1;1;0;0;0;2;0;0;0;0
8;1;0;8;1;0;61;24;21;3;0;1;1;1;0;0;1;0
0;1;0;0;0;0;3;0;1;1;0;1;0;0;0;0;0;0
5;2;0;5;0;0;34;21;16;1;0;0;0;0;0;0;0;0
3;2;0;3;1;0;15;3;4;2;0;2;0;2;0;0;0;1
6;1;0;6;0;0;27;9;9;5;0;0;1;3;0;0;3;0
3;1;8;3;6;0;6;0;4;4;0;1;0;0;0;0;0;0
0;1;0;0;0;0;7;0;1;1;0;0;0;2;0;0;2;0
27;2;1;27;312321;0;3078;204;800;791;0;771;20;2;0;0;8;0
10;2;1;10;490;0;657;113;201;32;0;1;24;2;0;0;2;0
9;2;0;9;0;0;77;21;25;4;0;1;1;1;0;0;1;0
8;1;1;8;6;0;25;8;4;4;0;2;2;0;0;0;0;0
1;1;0;1;0;0;4;0;1;1;0;1;0;0;0;0;0;0
3;1;0;3;0;0;18;2;4;3;0;2;0;2;0;0;0;1
11;2;8;11;89;0;214;40;44;15;0;7;7;3;0;0;5;1
8;3;1;8;78;0;51;7;18;13;0;11;0;0;0;0;0;0
17;3;1;17;0;0;1161;17;3;2;0;1;0;14;0;0;14;0
0;1;2;0;1;0;7;1;2;2;0;0;1;0;0;0;0;0
5;1;0;5;15;0;49;8;17;10;0;8;2;0;0;0;1;1
7;1;0;7;0;0;59;16;8;4;0;0;3;4;0;0;5;0
15;1;1;15;2;0;35;31;5;5;0;4;1;3;0;0;5;0
0;1;0;0;1;0;7;0;2;2;0;1;1;0;0;0;0;0
8;1;0;8;8;0;32;16;13;5;0;4;0;2;0;0;2;1
7;2;0;7;703;0;119;4;38;38;2;36;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5;2;0;5;0;0;18;7;7;2;0;1;0;1;0;0;1;0
3;1;0;3;1;0;31;8;11;3;0;0;0;1;0;0;0;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
2;1;131;2;19;0;38;5;10;10;0;8;1;4;0;3;1;0
7;1;10;7;27;0;43;8;13;10;0;1;0;3;0;0;5;0
24;3;1;24;1499124;0;5584;148;1736;1733;0;1726;7;7;0;0;7;0
1;1;0;1;0;0;4;0;1;1;0;1;0;0;0;0;0;0
4;1;0;4;10;0;7;0;5;5;0;2;0;0;0;0;0;0
5;2;0;5;0;0;21;6;6;3;0;3;0;1;0;0;0;0
4;1;0;4;0;0;14;11;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;8;0;1;1;0;1;0;2;0;2;0;0
0;1;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0
8;2;3;8;9;0;177;46;14;7;0;2;4;5;0;0;5;0
12;1;0;12;4;0;209;49;68;5;0;0;4;0;0;0;3;0
11;2;1;11;0;0;99;18;16;15;1;13;1;0;0;0;1;0
2;1;0;2;36;0;11;0;9;9;0;0;0;0;0;0;0;0
0;1;0;0;0;0;4;1;1;1;0;0;0;0;0;0;0;1
86;1;89;86;3965;83;314;1;108;90;1;89;0;2;0;2;0;0
3;1;0;3;0;0;3;0;1;1;0;0;0;0;0;0;0;0
4;2;0;4;0;0;10;7;5;1;0;1;0;0;0;0;0;1
4;1;1;4;0;0;15;2;6;3;0;3;0;2;0;0;2;0
2;1;0;2;0;0;5;1;1;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;5;2;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
29;2;1;29;966;0;449;111;105;48;0;32;16;7;0;0;31;0
1;1;0;1;0;0;13;1;5;1;0;1;0;0;0;0;0;0
2;2;3;2;0;0;9;0;1;1;0;1;0;2;0;2;0;0
7;1;0;7;2;0;34;4;7;4;0;2;0;5;0;0;0;0
1;1;0;1;0;0;11;5;5;1;0;1;0;0;0;0;0;0
2;1;0;2;1;0;6;0;2;2;0;2;0;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;2;1;0;12;2;3;2;0;1;0;0;0;0;0;0
8;1;5;8;0;0;42;5;5;4;0;3;0;2;0;0;4;0
6;1;0;6;1;0;17;7;5;3;0;2;0;2;0;0;0;1
12;2;2;12;5;0;125;54;25;7;0;2;4;4;0;0;4;0
0;1;0;0;6;0;62;0;4;4;0;0;0;0;0;0;0;0
6;1;1;6;28;0;52;21;8;8;0;7;1;0;0;0;0;0
5;1;0;5;0;0;19;11;3;3;0;1;0;1;0;0;1;0
0;1;0;0;0;0;8;0;2;2;0;1;1;1;0;0;1;0
7;2;0;7;0;0;24;10;8;1;0;1;0;0;0;0;0;0
9;2;0;9;1633;0;289;9;59;59;2;57;0;1;0;0;3;0
8;1;0;8;4;0;33;27;8;4;0;1;1;3;0;0;0;0
4;1;0;4;1;0;4;0;2;2;0;0;0;0;0;0;0;0
1;1;0;1;0;0;8;0;1;1;0;0;0;2;0;0;0;0
4;2;3;4;1;2;13;5;4;2;0;1;0;0;0;0;0;0
0;1;0;0;0;0;8;0;2;2;0;1;1;1;0;0;1;0
11;1;0;11;15;0;197;49;61;11;0;4;7;3;0;0;10;1
5;2;0;5;0;0;34;15;15;1;0;1;0;0;0;0;0;0
2;2;0;2;6;0;14;1;4;4;0;4;0;0;0;0;0;0
4;1;0;4;23;0;68;22;13;11;0;0;1;2;0;0;5;0
2;2;0;2;0;0;13;7;4;1;0;1;0;0;0;0;0;0
33;3;0;33;6;0;25;13;4;4;3;0;0;5;0;0;5;0
3;1;0;3;0;0;27;6;9;3;0;2;1;0;0;0;0;0
5;1;0;5;0;0;44;16;18;1;0;1;0;0;0;0;0;0
6;3;0;6;2145;0;200;14;66;66;0;66;0;0;0;0;0;0
14;1;1;14;0;0;94;33;18;2;0;2;0;3;0;0;3;0
9;2;0;9;0;0;40;22;5;5;0;5;0;0;0;0;1;0
7;1;0;7;4;0;33;11;8;4;0;4;0;1;0;0;2;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0;1;10;0;3;0;5;0;3;3;0;0;0;0;0;0;0;0
24;1;7;24;583;0;310;81;89;38;0;23;14;5;0;0;9;0
13;1;1;13;153;0;276;49;21;18;0;15;3;0;0;0;0;0
8;1;0;8;0;0;39;13;13;7;0;7;0;3;0;1;2;0
7;2;0;7;0;0;22;7;6;2;1;0;0;1;0;0;1;0
10;1;0;10;53;0;48;5;11;11;0;7;1;0;0;0;4;1
0;1;0;0;0;0;4;0;2;1;0;1;0;0;0;0;0;0
10;2;1;10;4095;0;385;10;91;91;1;89;1;1;0;0;1;0
7;2;0;7;21;0;114;44;36;7;0;1;6;0;0;0;0;0
0;1;0;0;1;0;4;0;2;2;0;2;0;0;0;0;0;0
1;1;0;1;0;0;12;0;1;1;0;1;0;4;0;0;0;0
6;3;0;6;3;0;30;12;10;3;0;2;1;2;0;0;0;1
5;3;0;5;3;0;27;9;8;3;0;2;1;2;0;0;0;1
0;1;0;0;0;0;7;0;1;1;0;0;0;2;0;0;0;0
7;1;0;7;0;0;119;40;42;4;0;0;0;5;0;0;5;0
9;2;1;9;14365;0;902;14;170;170;2;163;5;1;0;0;1;0
2;1;0;2;1;0;23;6;10;2;0;2;0;0;0;0;0;0
2;1;0;2;0;0;20;2;5;3;0;2;1;2;0;0;2;1
6;1;1;6;36;0;143;20;14;9;0;6;3;6;0;0;6;0
1;1;0;1;0;0;8;0;1;1;0;1;0;2;0;0;0;0
7;3;0;7;3;0;20;8;7;3;1;1;1;0;0;0;0;0
7;1;1;7;45;0;93;32;10;10;0;10;0;0;0;0;0;0
2;1;0;2;0;0;8;0;1;1;0;0;0;1;0;0;2;0
6;1;14;6;11;2;23;1;6;6;0;6;0;2;0;2;0;0
24;2;1;24;156796;0;4785;141;631;608;0;582;26;15;0;0;20;0
7;1;1;7;3;0;23;2;6;6;0;5;0;3;0;0;3;0
7;1;0;7;0;0;89;9;34;13;0;4;1;2;0;0;2;1
8;1;14;8;45;6;20;4;10;10;1;2;0;0;0;0;0;0
6;1;0;6;0;0;12;8;2;2;0;1;0;2;0;0;0;0
3;2;0;3;0;0;34;9;10;10;2;7;0;1;0;0;0;0
6;3;0;6;0;0;66;11;30;8;2;4;1;1;0;0;0;0
19;1;0;19;71;0;252;72;101;14;0;4;10;1;0;0;1;1
17;2;3;17;69;0;302;43;80;14;0;0;5;3;0;0;3;1
7;2;0;7;3;0;11;4;3;3;1;2;0;0;0;0;0;0
10;2;1;10;120;0;51;5;16;16;0;10;0;0;0;0;0;0
3;1;0;3;0;0;21;1;6;4;0;3;0;2;0;0;1;1
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
4;1;0;4;1;0;11;0;2;2;0;0;0;2;0;0;0;1
0;1;0;0;0;0;5;0;1;1;0;1;0;0;0;0;0;1
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
9;1;0;9;7;0;55;20;17;6;0;6;0;1;0;0;4;0
1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;1
2;1;0;2;0;0;6;1;1;1;0;1;0;0;0;0;0;0
9;1;24;9;0;0;115;31;35;18;0;15;3;5;0;0;4;0
10;1;3;10;10;0;44;27;12;5;0;0;1;0;0;0;0;0
8;2;1;8;15;0;27;10;6;6;0;6;0;0;0;0;0;0
13;1;4;13;131;0;279;75;75;19;0;4;14;12;0;0;13;0
1;1;0;1;0;0;5;0;1;1;0;1;0;0;0;0;0;1
3;1;2;3;6;0;50;8;7;4;0;1;3;0;0;0;0;0
7;2;0;7;22;0;107;34;38;8;0;1;6;2;0;0;0;0
3;1;0;3;26;0;18;1;8;8;0;0;0;1;0;0;1;0
1;1;0;1;0;0;16;3;4;3;0;2;0;1;0;0;0;0
3;1;0;3;6;0;92;10;28;4;0;3;0;2;0;2;0;0
7;2;0;7;1;0;50;28;13;3;0;1;1;2;0;0;3;0
13;2;36;13;168;0;182;53;58;21;1;7;3;4;0;0;5;0
5;1;3;5;1;0;30;14;8;2;0;1;1;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;1
2;1;0;2;1;0;23;5;6;6;0;4;0;1;0;0;2;1
8;3;1;8;55;0;42;5;18;11;0;9;0;0;0;0;0;0
2;1;0;2;0;0;24;5;7;2;0;0;1;2;0;0;2;0
3;2;3;3;0;0;9;0;1;1;0;1;0;2;0;2;0;0
4;1;0;4;3;0;20;10;3;3;0;3;0;0;0;0;0;0
0;1;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0
4;1;0;4;0;0;13;2;2;2;0;1;1;2;0;0;2;0
8;3;0;8;15;0;35;9;11;7;1;4;1;1;0;0;1;0
1;1;0;1;0;0;11;0;1;1;0;0;0;4;0;4;0;0
13;2;0;13;2;0;123;46;46;4;1;1;2;4;0;0;4;0
3;2;3;3;0;0;9;0;1;1;0;1;0;2;0;2;0;0
15;1;2;15;0;0;81;38;21;6;0;2;3;6;0;0;6;0
8;1;0;8;0;0;17;5;3;3;0;3;0;3;0;0;3;0
12;2;0;12;0;0;61;22;18;2;1;0;0;1;0;0;1;0
4;1;0;4;0;0;25;5;8;6;0;5;1;1;0;0;1;0
11;1;2;11;19;0;66;27;23;7;0;4;3;3;0;1;2;0
6;1;1;6;1;0;18;10;2;2;0;1;1;0;0;1;0;0
4;1;0;4;45;0;49;0;10;10;0;0;0;1;0;0;9;0
2;1;3;2;6;0;17;0;4;4;0;0;0;0;0;0;0;0
6;1;0;6;10;0;18;15;5;5;0;4;1;0;0;0;0;0
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
5;1;0;5;28;0;10;0;8;8;0;0;0;0;0;0;0;1
0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
4;1;0;4;2;0;24;1;5;5;0;4;0;4;0;0;4;1
2;1;3;2;2;0;24;5;5;5;0;5;0;4;0;0;4;0
12;1;3;12;10;0;68;36;20;5;0;1;4;1;0;0;1;0
23;2;22;23;281;0;1554;48;51;26;0;7;8;11;0;0;14;1
8;1;0;8;6;0;69;13;15;5;0;1;3;4;0;0;3;0
6;2;0;6;0;0;15;9;6;2;0;1;0;1;0;0;0;0
5;1;1;5;351;0;138;10;27;27;0;25;2;0;0;0;0;0
0;1;5;0;0;0;9;0;3;2;0;1;0;0;0;0;1;0
15;3;0;15;739;0;166;32;43;39;2;33;4;1;0;0;2;0
9;2;0;9;456;0;371;9;33;33;1;32;0;1;0;0;3;0
7;1;0;7;0;0;22;9;5;3;0;2;0;5;0;0;5;0
9;1;1;9;45;0;64;23;11;10;0;7;3;1;0;0;1;0
1;1;0;1;0;0;10;3;3;1;0;0;1;0;0;0;0;0
4;2;0;4;0;0;20;5;4;4;0;1;1;1;0;0;2;1
21;1;8;21;120;0;210;46;62;16;0;6;4;27;0;0;5;0
6;1;0;6;0;0;97;32;27;9;0;4;2;3;0;0;1;1
7;2;0;7;190;0;64;3;20;20;1;19;0;0;0;0;0;0
16;2;4;16;65;0;244;50;66;15;0;4;4;7;0;0;6;1
6;1;4;6;28;0;13;0;8;8;0;0;0;0;0;0;0;0
5;2;0;5;0;0;17;3;6;3;0;3;0;2;0;0;2;0
9;1;1;9;6;0;63;39;10;4;0;1;3;0;0;0;0;0
18;3;2;18;10;0;475;59;42;16;0;3;12;7;0;6;3;0
9;1;1;9;1;0;21;7;4;2;0;1;1;0;0;0;3;0
7;2;0;7;1;0;65;15;25;2;0;1;1;0;0;0;0;0
4;1;0;4;4;0;25;0;6;5;0;0;1;0;0;0;3;1
10;2;0;10;6;0;65;31;26;4;0;3;0;0;0;0;0;0
4;1;0;4;0;0;12;0;1;1;0;1;0;4;0;4;0;0
3;2;9;3;0;2;10;0;2;2;0;2;0;1;0;1;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6;1;0;6;6;0;8;0;4;4;0;0;0;0;0;0;0;0
10;2;4;10;9;0;48;9;14;7;1;5;1;2;0;0;2;0
3;1;7;3;0;0;58;10;15;12;0;12;0;5;0;0;5;0
5;2;0;5;3;0;13;0;3;3;0;0;0;0;0;0;1;0
1;3;0;1;0;0;10;0;2;2;0;1;0;1;0;0;1;1
17;2;2;17;12;0;168;68;58;9;0;5;3;6;0;0;8;0
3;2;0;3;0;0;6;1;1;1;0;0;0;1;0;0;0;0
4;1;0;4;0;0;24;7;5;5;0;4;0;3;0;0;3;1
6;2;1;6;0;0;23;6;8;4;0;4;0;3;0;0;3;0
17;2;0;17;54;0;653;139;256;13;0;2;11;6;0;0;6;1
16;2;1;16;857;0;192;30;43;42;2;39;0;2;0;0;3;0
3;1;0;3;0;0;49;9;12;3;0;0;0;4;0;0;0;0
6;2;0;6;0;0;5;0;1;1;0;1;0;0;0;0;0;1
30;2;3;30;3;0;353;53;24;6;0;2;2;10;0;0;12;0
4;1;6;4;3;0;7;0;3;3;0;0;0;0;0;0;0;0
0;1;0;0;0;0;18;0;4;4;0;0;0;3;0;0;3;1
5;2;0;5;0;0;21;14;7;1;0;1;0;0;0;0;0;0
1;1;0;1;0;0;15;0;1;1;0;0;0;5;0;0;0;0
4;2;0;4;0;0;47;10;16;10;2;7;0;2;0;0;0;0
6;1;0;6;0;0;7;2;1;1;0;1;0;0;0;0;0;0
23;1;3;23;119;0;488;126;166;23;0;1;22;24;0;0;14;0
2;1;0;2;0;0;8;1;1;1;0;0;0;2;0;0;0;0
9;2;0;9;21;0;91;33;9;7;2;2;2;0;0;0;0;0
1;1;0;1;0;0;6;0;1;1;0;1;0;0;0;0;1;0
20;4;6;20;14;0;539;38;24;8;0;2;4;19;0;0;9;1
7;2;0;7;1;0;11;1;3;2;1;0;0;0;0;0;0;0
0;1;0;0;15;0;20;0;6;6;0;6;0;0;0;0;0;0
9;2;0;9;10;0;30;13;5;5;2;3;0;0;0;0;0;0
14;1;1;14;1374;0;510;114;53;53;0;48;5;3;0;0;3;0
1;1;0;1;3;0;10;0;3;3;0;3;0;0;0;0;0;0
3;1;0;3;0;0;18;14;4;2;0;0;0;3;0;0;3;0
7;2;67;7;29;0;54;13;13;10;0;3;2;2;0;0;2;0
2;1;0;2;0;0;8;8;4;1;0;1;0;0;0;0;0;1
10;1;2;10;5;0;192;44;36;10;0;3;6;10;0;0;10;0
7;2;0;7;3;0;47;26;14;3;0;1;2;0;0;0;0;1
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
6;2;0;6;3;0;47;22;13;3;0;1;2;0;0;0;0;0
5;1;0;5;21;0;35;0;7;7;0;0;0;0;0;0;6;0
1;1;0;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0
9;1;1;9;134;0;139;25;20;20;0;16;4;1;0;0;1;0
7;2;1;7;453;0;924;139;273;31;0;0;29;2;0;0;2;1
8;3;1;8;0;0;31;3;3;2;0;2;0;1;0;0;1;0
22;4;6;22;72;0;407;59;63;16;0;10;6;2;0;0;8;1
12;2;0;12;4;0;31;25;6;4;1;2;1;0;0;1;0;0
2;2;3;2;0;0;9;0;1;1;0;1;0;2;0;2;0;0
5;1;1;5;10;0;22;11;5;5;0;3;2;0;0;0;0;0
9;1;0;9;5;0;29;3;7;6;0;0;1;1;0;0;5;1
2;1;0;2;0;0;17;6;4;1;0;1;0;0;0;0;0;0
7;2;0;7;1;0;11;2;4;2;1;1;0;0;0;0;0;0
0;3;0;0;0;0;11;0;2;2;0;2;0;2;0;1;1;0
7;2;0;7;190;0;69;6;20;20;1;19;0;0;0;0;0;0
6;2;0;6;10;0;37;21;12;5;0;0;1;0;0;0;0;0
8;2;0;8;1709;0;270;7;59;59;2;57;0;1;0;0;1;0
12;2;1;12;0;0;230;24;12;4;0;1;2;12;0;0;4;0
8;1;0;8;0;0;44;12;9;9;0;9;0;0;0;0;1;0
5;1;1;5;276;0;149;15;24;24;0;18;6;0;0;0;0;0
7;1;0;7;275;0;113;15;37;26;0;23;1;0;0;0;10;0
1;1;0;1;0;0;4;0;2;1;0;1;0;0;0;0;0;1
26;2;1;26;5552;0;877;117;123;120;1;109;10;0;0;0;2;0
9;2;0;9;15741;0;624;18;179;178;1;177;0;0;0;0;1;0
9;1;13;9;14;0;513;23;13;9;0;6;2;4;0;0;4;0
5;1;1;5;0;0;325;3;3;2;0;2;0;1;0;0;0;0
5;1;0;5;0;0;44;11;11;7;0;0;2;3;0;0;3;0
13;1;1;13;72;0;93;42;16;13;0;12;1;0;0;0;1;0
8;1;4;8;54;0;464;117;135;12;0;3;9;2;0;0;2;0
2;3;1;2;3;0;7;4;3;3;0;3;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3;1;0;3;0;0;17;1;4;4;0;2;0;2;0;0;0;0
3;1;0;3;0;0;24;3;8;4;0;3;0;1;0;1;0;0
2;1;0;2;0;0;10;2;4;1;0;0;0;0;0;0;0;1
11;1;0;11;58;0;193;69;48;20;0;1;12;7;0;0;11;0
11;2;0;11;30;0;209;65;80;9;1;1;6;1;0;0;1;0
3;2;0;3;0;0;8;3;2;1;0;1;0;1;0;0;0;0
8;1;0;8;3;0;177;52;82;3;0;2;0;1;0;0;1;0
8;1;1;8;0;0;55;32;15;4;0;3;0;3;0;0;3;0
0;1;1;0;1;0;7;0;2;2;0;0;0;0;0;0;0;0
11;2;2;11;9;0;170;60;38;7;0;3;4;8;0;1;1;0
7;1;1;7;300;0;96;21;25;25;0;14;11;0;0;0;0;0
0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
12;1;3;12;69;0;272;59;100;14;0;2;9;2;0;0;1;0
11;1;2;11;0;0;239;17;7;5;0;1;2;6;0;2;5;0
2;1;0;2;0;0;9;3;2;2;0;1;0;1;0;0;0;1
1;1;0;1;0;0;5;1;1;1;0;1;0;0;0;0;0;0
4;1;4;4;3;1;9;1;3;3;0;3;0;0;0;0;0;0
1;1;0;1;0;0;8;0;1;1;0;0;0;2;0;0;0;0
10;1;61;10;399;0;163;39;47;35;0;32;1;5;0;2;6;0
2;1;0;2;0;0;8;0;1;1;0;0;0;2;0;0;2;0
0;1;0;0;0;0;7;0;1;1;0;0;0;1;0;1;0;0
3;1;0;3;0;0;116;15;40;7;0;2;0;2;0;0;0;0
1;1;0;1;0;0;26;7;7;6;0;4;2;2;0;0;2;0
6;1;1;6;36;0;33;7;9;9;0;7;2;0;0;0;0;0
7;1;0;7;16;0;49;39;11;8;0;7;0;3;0;0;6;0
12;2;1;12;3564;0;376;20;93;93;2;90;1;1;0;0;4;0
9;1;0;9;0;0;94;34;22;7;0;0;4;2;0;0;0;0
2;1;0;2;0;0;13;3;2;2;0;1;0;3;0;0;0;0
3;2;7;3;0;0;7;0;1;1;0;1;0;1;0;1;0;0
18;10;7;18;0;0;249;23;11;4;0;2;1;2;0;0;2;1
2;1;18;2;0;0;24;5;5;4;0;3;1;4;0;4;0;0
4;1;0;4;0;0;14;3;4;1;0;1;0;0;0;0;0;0
2;1;0;2;3;0;11;6;3;3;0;3;0;0;0;0;0;0
10;1;2;10;0;0;70;32;20;5;0;0;4;3;0;0;3;0
7;1;1;7;0;0;29;9;11;4;0;2;2;3;0;0;3;0
3;1;10;3;8;0;40;0;15;8;0;7;0;0;0;0;5;0
3;2;0;3;1;0;24;5;5;2;1;0;1;0;0;0;3;0
1;4;0;1;0;0;6;4;3;1;0;1;0;0;0;0;0;0
3;2;2;3;0;0;102;2;3;3;0;2;1;4;0;0;4;0
4;1;0;4;0;0;5;3;1;1;0;1;0;0;0;0;0;1
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
